display_id,source_id,dataset,status
S1657,mustard_1_7445,mustard,active
S1658,meld_dia681_utt4,meld,active
S1659,chsims_video_0006_0001,chsims,active
S1660,mustard_1_12320,mustard,active
S1661,iemocap_Ses04F_script03_1_F008,iemocap,active
S1662,chsims_csbgs2_0001_00033,chsims,active
S1663,meld_dia12_utt2,meld,active
S1664,mosi_yvsjCA6Y5Fc_1,mosi,active
S1665,chsims_csbgs2_0001_00010,chsims,active
S1666,iemocap_Ses02F_script03_1_F018,iemocap,active
S1667,iemocap_Ses02M_script03_1_M009,iemocap,active
S1668,meld_dia622_utt2,meld,active
S1669,mustard_1_6472,mustard,active
S1670,iemocap_Ses04M_impro03_M014,iemocap,active
S1671,chsims_video_0054_0129,chsims,active
S1672,meld_dia404_utt15,meld,active
S1673,chsims_aqgy5_0012_00005,chsims,active
S1674,chsims_video_0045_0077,chsims,active
S1675,meld_dia884_utt14,meld,active
S1676,meld_dia374_utt8,meld,active
S1677,iemocap_Ses02M_script01_3_M011,iemocap,active
S1678,meld_dia528_utt4,meld,active
S1679,chsims_video_0031_0014,chsims,active
S1680,chsims_aqgy4_0009_00025,chsims,active
S1681,iemocap_Ses01M_impro07_M025,iemocap,active
S1682,mosi_9qR7uwkblbs_26,mosi,active
S1683,iemocap_Ses03F_script03_2_M010,iemocap,active
S1684,iemocap_Ses02F_impro05_F013,iemocap,active
S1685,iemocap_Ses01M_impro07_M019,iemocap,active
S1686,mustard_1_7281,mustard,active
S1687,meld_dia820_utt3,meld,active
S1688,iemocap_Ses03M_script01_3_F004,iemocap,active
S1689,meld_dia404_utt9,meld,active
S1690,mustard_1_10810,mustard,active
S1691,mustard_1_3256,mustard,active
S1692,meld_dia463_utt12,meld,active
S1693,chsims_aqgy4_0004_00016,chsims,active
S1694,mosi_d6hH302o4v8_19,mosi,active
S1695,mosi_atnd_PF-Lbs_4,mosi,active
S1696,chsims_video_0040_0034,chsims,active
S1697,iemocap_Ses04M_impro05_F029,iemocap,active
S1698,mosi_VbQk4H8hgr0_27,mosi,active
S1699,meld_dia846_utt1,meld,active
S1700,iemocap_Ses03M_script01_3_M032,iemocap,active
S1701,iemocap_Ses02M_script01_3_F026,iemocap,active
S1702,mustard_1_213,mustard,active
S1703,chsims_aqgy4_0008_00026,chsims,active
S1704,chsims_video_0013_0025,chsims,active
S1705,iemocap_Ses03F_script01_2_F016,iemocap,active
S1706,iemocap_Ses03F_script03_1_F002,iemocap,active
S1707,iemocap_Ses05F_impro02_F015,iemocap,active
S1708,mosi_Qr1Ca94K55A_2,mosi,active
S1709,iemocap_Ses04M_impro05_F035,iemocap,active
S1710,meld_dia513_utt1,meld,active
S1711,chsims_aqgy4_0002_00008,chsims,active
S1712,chsims_video_0038_0016,chsims,active
S1713,chsims_video_0025_0025,chsims,active
S1714,chsims_aqgy5_0025_00025,chsims,active
S1715,chsims_video_0030_0030,chsims,active
S1716,iemocap_Ses03F_script02_1_F003,iemocap,active
S1717,meld_dia234_utt2,meld,active
S1718,iemocap_Ses05F_script01_2_F009,iemocap,active
S1719,meld_dia537_utt3,meld,active
S1720,chsims_test5_00001,chsims,active
S1721,chsims_video_0053_0012,chsims,active
S1722,iemocap_Ses05M_script03_1_M023,iemocap,active
S1723,iemocap_Ses02M_impro05_F018,iemocap,active
S1724,meld_dia660_utt5,meld,active
S1725,iemocap_Ses05F_script01_1_M036,iemocap,active
S1726,iemocap_Ses02F_script02_2_M032,iemocap,active
S1727,chsims_aqgy3_0001_00004,chsims,active
S1728,mosi_G-xst2euQUc_18,mosi,active
S1729,mosi_BioHAh1qJAQ_27,mosi,active
S1730,meld_dia623_utt3,meld,active
S1731,chsims_aqgy4_0018_00001,chsims,active
S1732,meld_dia968_utt5,meld,active
S1733,chsims_video_0043_0037,chsims,active
S1734,meld_dia226_utt19,meld,active
S1735,iemocap_Ses05F_script03_2_F021,iemocap,active
S1736,meld_dia54_utt13,meld,active
S1737,meld_dia365_utt5,meld,active
S1738,meld_dia806_utt4,meld,active
S1739,chsims_video_0012_0031,chsims,active
S1740,meld_dia791_utt12,meld,active
S1741,meld_dia445_utt8,meld,active
S1742,mosi_Clx4VXItLTE_18,mosi,active
S1743,meld_dia628_utt11,meld,active
S1744,iemocap_Ses01F_script02_2_F003,iemocap,active
S1745,mustard_2_163,mustard,active
S1746,meld_dia815_utt2,meld,active
S1747,chsims_video_0015_0036,chsims,active
S1748,chsims_video_0040_0022,chsims,active
S1749,mosi_ZAIRrfG22O0_2,mosi,active
S1750,mosi_c5xsKMxpXnc_5,mosi,active
S1751,chsims_video_0009_0028,chsims,active
S1752,mosi_zhpQhgha_KU_11,mosi,active
S1753,iemocap_Ses04F_impro04_F032,iemocap,active
S1754,iemocap_Ses01F_script02_2_F012,iemocap,active
S1755,iemocap_Ses05M_impro06_M008,iemocap,active
S1756,mosi_cW1FSBF59ik_14,mosi,active
S1757,iemocap_Ses05M_impro01_M013,iemocap,active
S1758,iemocap_Ses04F_script01_3_M014,iemocap,active
S1759,iemocap_Ses05M_impro04_M008,iemocap,active
S1760,meld_dia468_utt7,meld,active
S1761,iemocap_Ses02F_script02_1_M006,iemocap,active
S1762,mosi_HEsqda8_d0Q_13,mosi,active
S1763,meld_dia198_utt2,meld,active
S1764,iemocap_Ses05F_script03_1_F031,iemocap,active
S1765,meld_dia791_utt7,meld,active
S1766,chsims_video_0024_0113,chsims,active
S1767,chsims_csbgs2_0003_00007,chsims,active
S1768,mosi_QN9ZIUWUXsY_13,mosi,active
S1769,iemocap_Ses01F_impro03_M021,iemocap,active
S1770,mosi_HEsqda8_d0Q_34,mosi,active
S1771,mustard_1_6032,mustard,active
S1772,mosi_rnaNMUZpvvg_4,mosi,active
S1773,mustard_2_434,mustard,active
S1774,chsims_video_0009_0018,chsims,active
S1775,mosi_ZUXBRvtny7o_28,mosi,active
S1776,iemocap_Ses05M_impro03_F016,iemocap,active
S1777,chsims_aqgy5_0013_00015,chsims,active
S1778,iemocap_Ses01F_script01_1_M015,iemocap,active
S1779,chsims_video_0032_0010,chsims,active
S1780,mosi_W8NXH0Djyww_11,mosi,active
S1781,chsims_video_0037_0020,chsims,active
S1782,chsims_aqgy5_0020_00024,chsims,active
S1783,mustard_2_416,mustard,active
S1784,meld_dia187_utt3,meld,active
S1785,meld_dia972_utt7,meld,active
S1786,meld_dia152_utt10,meld,active
S1787,chsims_video_0003_0002,chsims,active
S1788,meld_dia845_utt3,meld,active
S1789,chsims_video_0047_0089,chsims,active
S1790,chsims_video_0012_0013,chsims,active
S1791,chsims_video_0025_0018,chsims,active
S1792,chsims_video_0060_0009,chsims,active
S1793,chsims_aqgy4_0012_00019,chsims,active
S1794,chsims_video_0023_0018,chsims,active
S1795,chsims_aqgy4_0015_00002,chsims,active
S1796,meld_dia983_utt2,meld,active
S1797,iemocap_Ses02M_script02_2_F003,iemocap,active
S1798,meld_dia463_utt1,meld,active
S1799,mosi_d6hH302o4v8_35,mosi,active
S1800,chsims_video_0031_0031,chsims,active
S1801,chsims_aqgy5_0009_00015,chsims,active
S1802,chsims_aqgy5_0028_00000,chsims,active
S1803,chsims_aqgy5_0006_00001,chsims,active
S1804,iemocap_Ses01M_script01_1_M010,iemocap,active
S1805,chsims_test15_00004,chsims,active
S1806,mustard_1_1666,mustard,active
S1807,meld_dia346_utt1,meld,active
S1808,iemocap_Ses02F_script02_2_F029,iemocap,active
S1809,mosi_BioHAh1qJAQ_15,mosi,active
S1810,iemocap_Ses05M_script01_3_M011,iemocap,active
S1811,mosi_BvYR0L6f2Ig_17,mosi,active
S1812,chsims_aqgy5_0024_00010,chsims,active
S1813,mosi_f9O3YtZ2VfI_29,mosi,active
S1814,mosi_9T9Hf74oK10_1,mosi,active
S1815,chsims_video_0055_0004,chsims,active
S1816,chsims_video_0044_0009,chsims,active
S1817,meld_dia328_utt4,meld,active
S1818,meld_dia76_utt5,meld,active
S1819,meld_dia913_utt2,meld,active
S1820,mosi_lXPQBPVc5Cw_13,mosi,active
S1821,mustard_1_8042,mustard,active
S1822,mosi_Iu2PFX3z_1s_2,mosi,active
S1823,meld_dia538_utt3,meld,active
S1824,chsims_aqgy5_0024_00012,chsims,active
S1825,chsims_aqgy4_0009_00006,chsims,active
S1826,meld_dia58_utt6,meld,active
S1827,chsims_video_0030_0014,chsims,active
S1828,chsims_video_0035_0030,chsims,active
S1829,chsims_aqgy3_0003_00000,chsims,active
S1830,chsims_video_0056_0070,chsims,active
S1831,mosi_VbQk4H8hgr0_24,mosi,active
S1832,chsims_aqgy5_0007_00031,chsims,active
S1833,iemocap_Ses05F_script01_3_M036,iemocap,active
S1834,chsims_aqgy5_0022_00022,chsims,active
S1835,mustard_2_431,mustard,active
S1836,chsims_video_0020_0012,chsims,active
S1837,chsims_video_0024_0071,chsims,active
S1838,meld_dia3_utt0,meld,active
S1839,chsims_aqgy5_0036_00005,chsims,active
S1840,iemocap_Ses05M_script01_1b_M018,iemocap,active
S1841,iemocap_Ses05F_impro02_F026,iemocap,active
S1842,iemocap_Ses02M_script03_1_F026,iemocap,active
S1843,meld_dia1032_utt8,meld,active
S1844,iemocap_Ses04F_impro01_F018,iemocap,active
S1845,iemocap_Ses04M_impro03_M019,iemocap,active
S1846,iemocap_Ses01M_impro07_M021,iemocap,active
S1847,mosi_bvLlb-M3UXU_14,mosi,active
S1848,meld_dia252_utt13,meld,active
S1849,mosi_d6hH302o4v8_9,mosi,active
S1850,meld_dia8_utt2,meld,active
S1851,iemocap_Ses04F_script03_2_F020,iemocap,active
S1852,chsims_video_0024_0057,chsims,active
S1853,mosi_HEsqda8_d0Q_12,mosi,active
S1854,chsims_aqgy5_0016_00037,chsims,active
S1855,meld_dia332_utt7,meld,active
S1856,meld_dia331_utt3,meld,active
S1857,chsims_video_0025_0007,chsims,active
S1858,meld_dia62_utt9,meld,active
S1859,meld_dia274_utt0,meld,active
S1860,iemocap_Ses01M_impro05_M029,iemocap,active
S1861,mustard_1_2580,mustard,active
S1862,chsims_video_0002_0029,chsims,active
S1863,meld_dia593_utt8,meld,active
S1864,meld_dia836_utt2,meld,active
S1865,mosi_1iG0909rllw_17,mosi,active
S1866,iemocap_Ses05F_script01_2_M005,iemocap,active
S1867,meld_dia808_utt4,meld,active
S1868,mosi_I5y0__X72p0_21,mosi,active
S1869,mosi_cW1FSBF59ik_12,mosi,active
S1870,mosi_nzpVDcQ0ywM_4,mosi,active
S1871,mosi_9qR7uwkblbs_31,mosi,active
S1872,chsims_aqgy5_0033_00006,chsims,active
S1873,meld_dia839_utt12,meld,active
S1874,iemocap_Ses04M_impro02_F014,iemocap,active
S1875,iemocap_Ses02F_script02_2_F032,iemocap,active
S1876,mosi__dI--eQ6qVU_13,mosi,active
S1877,chsims_csbgs2_0001_00012,chsims,active
S1878,meld_dia698_utt5,meld,active
S1879,meld_dia307_utt8,meld,active
S1880,mustard_1_5964,mustard,active
S1881,mosi_phBUpBr1hSo_9,mosi,active
S1882,iemocap_Ses05M_script03_2_F040,iemocap,active
S1883,iemocap_Ses03M_script02_1_M037,iemocap,active
S1884,iemocap_Ses05M_impro04_F034,iemocap,active
S1885,iemocap_Ses01M_script02_1_M038,iemocap,active
S1886,chsims_video_0060_0002,chsims,active
S1887,iemocap_Ses03M_script02_2_F019,iemocap,active
S1888,iemocap_Ses05M_script03_1_M028,iemocap,active
S1889,iemocap_Ses02F_script01_1_F017,iemocap,active
S1890,chsims_aqgy4_0010_00007,chsims,active
S1891,chsims_video_0016_0007,chsims,active
S1892,meld_dia615_utt11,meld,active
S1893,mustard_1_6165,mustard,active
S1894,iemocap_Ses03F_impro08_F005,iemocap,active
S1895,mustard_2_172,mustard,active
S1896,chsims_video_0060_0012,chsims,active
S1897,iemocap_Ses03M_script01_1_F037,iemocap,active
S1898,chsims_video_0027_0006,chsims,active
S1899,mosi_IumbAb8q2dM_19,mosi,active
S1900,meld_dia950_utt6,meld,active
S1901,iemocap_Ses02M_script03_2_M003,iemocap,active
S1902,chsims_aqgy5_0015_00024,chsims,active
S1903,mosi_rnaNMUZpvvg_19,mosi,active
S1904,meld_dia241_utt8,meld,active
S1905,chsims_aqgy4_0001_00024,chsims,active
S1906,meld_dia906_utt4,meld,active
S1907,meld_dia309_utt2,meld,active
S1908,iemocap_Ses04M_script03_1_M025,iemocap,active
S1909,iemocap_Ses05M_script02_1_M032,iemocap,active
S1910,mustard_2_121,mustard,active
S1911,meld_dia292_utt5,meld,active
S1912,chsims_video_0015_0009,chsims,active
S1913,iemocap_Ses05M_impro01_M014,iemocap,active
S1914,mosi_bOL9jKpeJRs_1,mosi,active
S1915,meld_dia226_utt13,meld,active
S1916,chsims_video_0013_0034,chsims,active
S1917,meld_dia109_utt14,meld,active
S1918,iemocap_Ses03M_impro01_M001,iemocap,active
S1919,mosi_POKffnXeBds_10,mosi,active
S1920,mosi_rnaNMUZpvvg_16,mosi,active
S1921,chsims_video_0029_0005,chsims,active
S1922,chsims_aqgy3_0002_00007,chsims,active
S1923,chsims_aqgy4_0022_00009,chsims,active
S1924,chsims_video_0025_0006,chsims,active
S1925,chsims_video_0035_0014,chsims,active
S1926,iemocap_Ses01M_script02_1_F003,iemocap,active
S1927,mustard_1_2216,mustard,active
S1928,mosi_iiK8YX8oH1E_15,mosi,active
S1929,iemocap_Ses01F_impro01_M013,iemocap,active
S1930,meld_dia373_utt1,meld,active
S1931,iemocap_Ses02M_script01_3_M009,iemocap,active
S1932,meld_dia304_utt8,meld,active
S1933,meld_dia689_utt9,meld,active
S1934,iemocap_Ses01F_script01_1_M009,iemocap,active
S1935,chsims_video_0024_0089,chsims,active
S1936,mustard_2_532,mustard,active
S1937,iemocap_Ses03M_impro01_M028,iemocap,active
S1938,mustard_2_222,mustard,active
S1939,iemocap_Ses03F_impro02_F041,iemocap,active
S1940,mustard_2_313,mustard,active
S1941,meld_dia456_utt2,meld,active
S1942,chsims_video_0041_0018,chsims,active
S1943,mosi_c5xsKMxpXnc_13,mosi,active
S1944,mustard_2_190,mustard,active
S1945,meld_dia584_utt0,meld,active
S1946,chsims_aqgy5_0031_00030,chsims,active
S1947,chsims_aqgy4_0014_00005,chsims,active
S1948,mosi_cM3Yna7AavY_15,mosi,active
S1949,chsims_aqgy3_0005_00006,chsims,active
S1950,mosi_Njd1F0vZSm4_12,mosi,active
S1951,chsims_test15_00016,chsims,active
S1952,mustard_1_11306,mustard,active
S1953,iemocap_Ses01M_impro04_M008,iemocap,active
S1954,meld_dia235_utt0,meld,active
S1955,mustard_2_589,mustard,active
S1956,iemocap_Ses05M_script03_1_M021,iemocap,active
S1957,iemocap_Ses01F_impro05_M023,iemocap,active
S1958,meld_dia322_utt1,meld,active
S1959,chsims_video_0034_0017,chsims,active
S1960,mosi_OtBXNcAL_lE_2,mosi,active
S1961,meld_dia792_utt10,meld,active
S1962,iemocap_Ses03F_impro08_F018,iemocap,active
S1963,mosi_G-xst2euQUc_3,mosi,active
S1964,mosi_03bSnISJMiM_11,mosi,active
S1965,mosi_yvsjCA6Y5Fc_11,mosi,active
S1966,iemocap_Ses05M_script03_1_M029,iemocap,active
S1967,iemocap_Ses04F_impro03_M002,iemocap,active
S1968,iemocap_Ses04F_script03_1_F018,iemocap,active
S1969,chsims_video_0041_0007,chsims,active
S1970,mustard_2_294,mustard,active
S1971,mustard_1_7402,mustard,active
S1972,meld_dia760_utt4,meld,active
S1973,chsims_aqgy5_0011_00024,chsims,active
S1974,iemocap_Ses03F_script03_2_M021,iemocap,active
S1975,chsims_test7_00004,chsims,active
S1976,mosi_Oz06ZWiO20M_2,mosi,active
S1977,meld_dia646_utt19,meld,active
S1978,meld_dia235_utt5,meld,active
S1979,mosi_6Egk_28TtTM_11,mosi,active
S1980,mosi_8OtFthrtaJM_11,mosi,active
S1981,chsims_aqgy3_0001_00003,chsims,active
S1982,iemocap_Ses03F_script02_1_F007,iemocap,active
S1983,meld_dia918_utt11,meld,active
S1984,meld_dia673_utt19,meld,active
S1985,iemocap_Ses04F_impro01_F008,iemocap,active
S1986,meld_dia967_utt1,meld,active
S1987,iemocap_Ses05F_script01_3_M035,iemocap,active
S1988,mosi_9qR7uwkblbs_27,mosi,active
S1989,iemocap_Ses04M_script01_3_F013,iemocap,active
S1990,chsims_aqgy5_0010_00025,chsims,active
S1991,iemocap_Ses03M_impro08a_F021,iemocap,active
S1992,mustard_2_477,mustard,active
S1993,chsims_video_0031_0002,chsims,active
S1994,mosi_lXPQBPVc5Cw_25,mosi,active
S1995,meld_dia486_utt11,meld,active
S1996,chsims_video_xjzw_00043,chsims,active
S1997,chsims_aqgy3_0001_00016,chsims,active
S1998,mustard_2_169,mustard,active
S1999,iemocap_Ses04F_impro01_F006,iemocap,active
S2000,meld_dia457_utt1,meld,active
S2001,chsims_aqgy5_0034_00000,chsims,active
S2002,mustard_2_406,mustard,active
S2003,chsims_video_0010_0001,chsims,active
S2004,chsims_video_0051_0055,chsims,active
S2005,mosi_BI97DNYfe5I_8,mosi,active
S2006,iemocap_Ses05F_impro05_M018,iemocap,active
S2007,mosi_f_pcplsH_V0_9,mosi,active
S2008,mosi_tIrG4oNLFzE_7,mosi,active
S2009,iemocap_Ses04M_script02_2_F027,iemocap,active
S2010,mosi_cW1FSBF59ik_16,mosi,active
S2011,iemocap_Ses01M_script01_1_F030,iemocap,active
S2012,iemocap_Ses03M_impro04_M025,iemocap,active
S2013,iemocap_Ses05M_script01_1b_F009,iemocap,active
S2014,mosi_OtBXNcAL_lE_5,mosi,active
S2015,mustard_2_617,mustard,active
S2016,mosi_d6hH302o4v8_26,mosi,active
S2017,meld_dia573_utt10,meld,active
S2018,meld_dia480_utt4,meld,active
S2019,iemocap_Ses01F_script03_1_M015,iemocap,active
S2020,iemocap_Ses04F_script01_3_M017,iemocap,active
S2021,meld_dia300_utt12,meld,active
S2022,chsims_aqgy4_0001_00056,chsims,active
S2023,mustard_1_7341,mustard,active
S2024,iemocap_Ses04M_script03_2_F013,iemocap,active
S2025,meld_dia182_utt4,meld,active
S2026,chsims_aqgy4_0006_00006,chsims,active
S2027,meld_dia336_utt10,meld,active
S2028,iemocap_Ses02F_impro04_M014,iemocap,active
S2029,meld_dia464_utt18,meld,active
S2030,chsims_video_0024_0014,chsims,active
S2031,meld_dia804_utt2,meld,active
S2032,iemocap_Ses04F_script01_1_F030,iemocap,active
S2033,mustard_2_392,mustard,active
S2034,chsims_video_0045_0078,chsims,active
S2035,mosi_c7UH_rxdZv4_20,mosi,active
S2036,meld_dia1022_utt11,meld,active
S2037,mosi_G6GlGvlkxAQ_27,mosi,active
S2038,meld_dia58_utt7,meld,active
S2039,meld_dia676_utt2,meld,active
S2040,meld_dia155_utt8,meld,active
S2041,chsims_aqgy4_0020_00010,chsims,active
S2042,meld_dia794_utt10,meld,active
S2043,meld_dia465_utt3,meld,active
S2044,iemocap_Ses05M_script01_1_M025,iemocap,active
S2045,meld_dia100_utt4,meld,active
S2046,meld_dia374_utt3,meld,active
S2047,mustard_2_286,mustard,active
S2048,iemocap_Ses02M_script03_1_M011,iemocap,active
S2049,meld_dia240_utt6,meld,active
S2050,meld_dia920_utt0,meld,active
S2051,meld_dia936_utt11,meld,active
S2052,meld_dia513_utt3,meld,active
S2053,chsims_aqgy4_0012_00028,chsims,active
S2054,meld_dia17_utt4,meld,active
S2055,mosi_lXPQBPVc5Cw_10,mosi,active
S2056,meld_dia25_utt12,meld,active
S2057,chsims_video_0040_0023,chsims,active
S2058,iemocap_Ses02M_impro05_M027,iemocap,active
S2059,iemocap_Ses05F_impro02_M005,iemocap,active
S2060,chsims_video_0041_0028,chsims,active
S2061,meld_dia599_utt14,meld,active
S2062,meld_dia122_utt1,meld,active
S2063,meld_dia932_utt7,meld,active
S2064,iemocap_Ses03F_impro02_M025,iemocap,active
S2065,meld_dia345_utt4,meld,active
S2066,meld_dia287_utt2,meld,active
S2067,meld_dia916_utt12,meld,active
S2068,meld_dia154_utt7,meld,active
S2069,iemocap_Ses02F_script01_1_F043,iemocap,active
S2070,mosi_X3j2zQgwYgE_2,mosi,active
S2071,meld_dia817_utt5,meld,active
S2072,chsims_aqgy4_0003_00006,chsims,active
S2073,chsims_aqgy5_0031_00045,chsims,active
S2074,iemocap_Ses03M_script01_1_M014,iemocap,active
S2075,iemocap_Ses03F_script02_2_F015,iemocap,active
S2076,meld_dia887_utt6,meld,active
S2077,iemocap_Ses02F_impro04_F006,iemocap,active
S2078,meld_dia12_utt9,meld,active
S2079,mosi_2WGyTLYerpo_56,mosi,active
S2080,meld_dia604_utt13,meld,active
S2081,mosi_d6hH302o4v8_8,mosi,active
S2082,meld_dia172_utt6,meld,active
S2083,mosi_9qR7uwkblbs_30,mosi,active
S2084,chsims_video_0040_0031,chsims,active
S2085,meld_dia541_utt7,meld,active
S2086,meld_dia637_utt5,meld,active
S2087,mosi_f9O3YtZ2VfI_6,mosi,active
S2088,chsims_video_0015_0032,chsims,active
S2089,iemocap_Ses05F_impro03_F030,iemocap,active
S2090,chsims_video_0001_0013,chsims,active
S2091,mosi_atnd_PF-Lbs_16,mosi,active
S2092,iemocap_Ses02F_script02_2_F011,iemocap,active
S2093,iemocap_Ses02F_script01_1_F024,iemocap,active
S2094,meld_dia395_utt0,meld,active
S2095,meld_dia950_utt4,meld,active
S2096,chsims_aqgy4_0008_00043,chsims,active
S2097,chsims_video_xjzw_00037,chsims,active
S2098,iemocap_Ses03M_impro08a_F003,iemocap,active
S2099,chsims_video_xjzw_00059,chsims,active
S2100,meld_dia834_utt0,meld,active
S2101,chsims_video_0010_0034,chsims,active
S2102,chsims_video_0031_0016,chsims,active
S2103,mosi_rnaNMUZpvvg_11,mosi,active
S2104,iemocap_Ses03M_script02_2_F043,iemocap,active
S2105,meld_dia148_utt7,meld,active
S2106,meld_dia211_utt3,meld,active
S2107,iemocap_Ses03F_impro02_F016,iemocap,active
S2108,iemocap_Ses02F_script01_3_M031,iemocap,active
S2109,chsims_aqgy4_0011_00024,chsims,active
S2110,mustard_2_450,mustard,active
S2111,meld_dia146_utt2,meld,active
S2112,mosi_yvsjCA6Y5Fc_22,mosi,active
S2113,chsims_aqgy3_0002_00003,chsims,active
S2114,iemocap_Ses04F_script01_2_F021,iemocap,active
S2115,chsims_aqgy5_0007_00009,chsims,active
S2116,chsims_aqgy4_0001_00038,chsims,active
S2117,mosi_c7UH_rxdZv4_26,mosi,active
S2118,iemocap_Ses03M_impro04_F011,iemocap,active
S2119,mustard_1_175,mustard,active
S2120,meld_dia81_utt3,meld,active
S2121,iemocap_Ses04F_script03_2_F010,iemocap,active
S2122,chsims_aqgy5_0007_00027,chsims,active
S2123,meld_dia445_utt0,meld,active
S2124,iemocap_Ses04M_impro08_F012,iemocap,active
S2125,chsims_aqgy5_0011_00025,chsims,active
S2126,mustard_1_8185,mustard,active
S2127,chsims_video_0060_0024,chsims,active
S2128,mosi_tStelxIAHjw_5,mosi,active
S2129,meld_dia602_utt4,meld,active
S2130,meld_dia811_utt6,meld,active
S2131,meld_dia94_utt3,meld,active
S2132,mustard_1_4576,mustard,active
S2133,iemocap_Ses04M_impro02_M011,iemocap,active
S2134,meld_dia988_utt4,meld,active
S2135,chsims_video_0027_0047,chsims,active
S2136,chsims_aqgy5_0009_00026,chsims,active
S2137,meld_dia1016_utt14,meld,active
S2138,chsims_aqgy5_0017_00041,chsims,active
S2139,meld_dia888_utt14,meld,active
S2140,mustard_1_6134,mustard,active
S2141,meld_dia207_utt2,meld,active
S2142,mosi_aiEXnCPZubE_16,mosi,active
S2143,meld_dia94_utt7,meld,active
S2144,meld_dia6_utt10,meld,active
